Symbol,%Chg~,Volume~,Price~,"Exp Date",DTE,Strike,Type,Moneyness,Bid,Ask,Mid,Volume,"Open Int","IV Rank",Delta,Theta,"BE (Ask)","%BE (Ask)","ITM Prob","TP Ask","%TP Ask(a)","Static Ann Rtn","Ann Yield to Strike%","Exp B4 Earnings"
PG,-0.04%,5797300,158.67,2025-09-12,20,160.00,Call,-0.84%,1.85,1.99,1.92,93,829,20.81%,-0.432323,0.064243,156.68,-1.25%,41.60%,1.99,22.89%,21.28%,21.10%,N/A
HD,+3.79%,5284600,412.79,2025-09-19,27,415.00,Call,-0.54%,6.4,6.95,6.68,803,742,4.65%,-0.474901,0.147657,405.84,-1.68%,45.29%,6.95,22.76%,20.96%,20.85%,N/A
AMZN,+3.10%,37315301,228.84,2025-09-12,20,235.00,Call,-2.69%,2.67,2.77,2.72,4914,4887,2.75%,-0.338383,0.122845,226.07,-1.21%,31.29%,2.77,22.09%,21.29%,20.74%,N/A
NFLX,-0.13%,3128100,1204.65,2025-09-19,27,"1,240.00",Call,-2.93%,19,19.8,19.4,72,1152,9.04%,-0.36253,0.608331,1184.85,-1.64%,33.25%,19.8,22.22%,21.32%,20.71%,Yes
DIS,+2.28%,7161700,118.86,2025-09-19,27,121.00,Call,-1.80%,1.85,1.93,1.89,53,2060,8.66%,-0.401422,0.051992,116.93,-1.62%,37.78%,1.93,21.95%,21.04%,20.67%,N/A
BRK.B,+0.08%,4205000,489,2025-09-19,27,490.00,Call,-0.20%,7.4,7.75,7.58,212,2218,3.71%,-0.519869,0.163129,481.25,-1.58%,47.80%,7.75,21.43%,20.46%,20.42%,N/A
META,+2.12%,10612601,754.79,2025-09-19,27,780.00,Call,-3.34%,11.75,12.05,11.9,452,4266,3.38%,-0.348749,0.392114,742.74,-1.60%,32.05%,12.05,21.58%,21.04%,20.36%,N/A
PG,-0.04%,5797300,158.67,2025-09-19,27,160.00,Call,-0.84%,2.4,2.54,2.47,293,7870,20.81%,-0.448218,0.057376,156.13,-1.60%,42.93%,2.54,21.64%,20.45%,20.28%,N/A
AMZN,+3.10%,37315301,228.84,2025-09-19,27,235.00,Call,-2.69%,3.5,3.6,3.55,5647,27534,2.75%,-0.368301,0.110978,225.24,-1.57%,33.78%,3.6,21.27%,20.68%,20.13%,N/A
META,+2.12%,10612601,754.79,2025-09-12,20,780.00,Call,-3.34%,8.6,8.9,8.75,83,680,3.38%,-0.311157,0.416532,745.89,-1.18%,28.79%,8.9,21.52%,20.79%,20.12%,N/A
GOOGL,+3.17%,42827000,206.09,2025-09-26,34,215.00,Call,-4.32%,4,4.15,4.08,602,681,25.63%,-0.347971,0.106772,201.94,-2.01%,31.65%,4.15,21.62%,21.93%,19.97%,N/A
XOM,+1.88%,13586600,111.28,2025-09-12,20,113.00,Call,-1.55%,1.23,1.33,1.28,86,2773,4.68%,-0.374982,0.047093,109.95,-1.20%,36.35%,1.33,21.81%,20.17%,19.87%,N/A
MSFT,+0.59%,24324102,507.23,2025-09-12,20,515.00,Call,-1.53%,5.6,5.7,5.65,274,999,5.80%,-0.386105,0.225154,501.53,-1.12%,36.03%,5.7,20.51%,20.15%,19.84%,N/A
LLY,+0.26%,3222700,711.68,2025-09-19,27,740.00,Call,-3.98%,10.85,11.5,11.18,65,908,8.87%,-0.327112,0.378262,700.18,-1.62%,30.18%,11.5,21.84%,20.61%,19.82%,N/A
XOM,+1.88%,13586600,111.28,2025-09-19,27,113.00,Call,-1.55%,1.63,1.69,1.66,33,307,4.68%,-0.402704,0.044096,109.59,-1.52%,38.89%,1.69,20.53%,19.80%,19.50%,N/A
AMZN,+3.10%,37315301,228.84,2025-09-26,34,235.00,Call,-2.69%,4.25,4.4,4.33,553,1378,2.75%,-0.390048,0.102296,224.44,-1.92%,35.45%,4.4,20.64%,19.94%,19.41%,N/A
GS,+3.62%,1948800,741.89,2025-09-19,27,760.00,Call,-2.44%,10.9,11.4,11.15,65,470,9.16%,-0.37055,0.337647,730.49,-1.54%,34.73%,11.4,20.77%,27.15%,19.39%,N/A
MSFT,+0.59%,24324102,507.23,2025-09-19,27,515.00,Call,-1.53%,7.25,7.35,7.3,801,4607,5.80%,-0.411386,0.203611,499.88,-1.45%,38.11%,7.35,19.59%,19.32%,19.03%,N/A
V,+1.85%,4973200,350.04,2025-09-19,27,355.00,Call,-1.42%,4.85,5,4.93,35,2298,11.41%,-0.415913,0.135766,345.04,-1.43%,38.51%,5,19.31%,18.73%,18.47%,N/A
XOM,+1.88%,13586600,111.28,2025-09-26,34,113.00,Call,-1.55%,1.9,2.02,1.96,26,447,4.68%,-0.416279,0.039576,109.26,-1.82%,40.01%,2.02,19.49%,18.33%,18.05%,N/A
MSFT,+0.59%,24324102,507.23,2025-09-26,34,515.00,Call,-1.53%,8.65,8.85,8.75,478,342,5.80%,-0.428184,0.185279,498.38,-1.74%,39.29%,8.85,18.73%,18.31%,18.03%,N/A
META,+2.12%,10612601,754.79,2025-09-19,27,785.00,Call,-4.00%,10.15,10.45,10.3,315,1579,3.38%,-0.313226,0.36944,744.34,-1.38%,28.63%,10.45,18.72%,18.18%,17.48%,N/A
META,+2.12%,10612601,754.79,2025-09-26,34,785.00,Call,-4.00%,12.75,13.1,12.93,42,336,3.38%,-0.341897,0.350526,741.69,-1.74%,31.00%,13.1,18.63%,18.13%,17.44%,N/A
GOOGL,+3.17%,42827000,206.09,2025-09-19,27,217.50,Call,-5.54%,2.76,2.82,2.79,913,3344,25.63%,-0.279416,0.11053,203.27,-1.37%,25.44%,2.82,18.50%,19.48%,17.15%,N/A
AAPL,+1.27%,42477801,227.76,2025-09-12,20,235.00,Call,-3.18%,2.2,2.39,2.3,21036,8531,15.50%,-0.303061,0.114031,225.37,-1.05%,28.04%,2.39,19.15%,17.63%,17.09%,N/A
NFLX,-0.13%,3128100,1204.65,2025-09-19,27,"1,250.00",Call,-3.76%,15.8,16.55,16.18,333,304,9.04%,-0.318486,0.575449,1188.1,-1.37%,29.01%,16.55,18.57%,17.73%,17.09%,Yes
AAPL,+1.27%,42477801,227.76,2025-09-19,27,235.00,Call,-3.18%,2.91,3.05,2.98,5595,30150,15.50%,-0.332302,0.101536,224.71,-1.34%,30.48%,3.05,18.10%,17.27%,16.74%,N/A
META,+2.12%,10612601,754.79,2025-09-12,20,785.00,Call,-4.00%,7.2,7.45,7.33,50,437,3.38%,-0.273476,0.390193,747.34,-0.99%,25.17%,7.45,18.01%,17.41%,16.74%,N/A
CAT,+4.25%,3785000,435.67,2025-09-19,27,450.00,Call,-3.29%,5.55,5.95,5.75,165,1439,6.71%,-0.328065,0.195579,429.72,-1.37%,30.49%,5.95,18.46%,17.22%,16.67%,N/A
GS,+3.62%,1948800,741.89,2025-09-19,27,765.00,Call,-3.12%,9.3,9.65,9.48,36,375,9.16%,-0.328109,0.316843,732.24,-1.30%,30.59%,9.65,17.58%,24.23%,16.43%,N/A
MSFT,+0.59%,24324102,507.23,2025-09-19,27,517.50,Call,-2.02%,6.25,6.35,6.3,198,1033,5.80%,-0.372595,0.194551,500.88,-1.25%,34.31%,6.35,16.92%,16.66%,16.33%,N/A
AAPL,+1.27%,42477801,227.76,2025-09-26,34,235.00,Call,-3.18%,3.5,3.75,3.63,664,1355,15.50%,-0.3557,0.093622,224.01,-1.65%,32.33%,3.75,17.68%,16.50%,15.99%,N/A
JNJ,+0.20%,9524300,179.29,2025-09-12,20,180.00,Call,-0.40%,1.53,1.69,1.61,116,611,9.35%,-0.456525,0.049481,177.6,-0.94%,43.99%,1.69,17.20%,28.81%,15.51%,N/A
MS,+2.76%,6759700,148.02,2025-09-19,27,152.50,Call,-3.03%,1.74,1.8,1.77,124,358,6.00%,-0.322642,0.059544,146.22,-1.22%,30.55%,1.8,16.44%,15.89%,15.42%,Yes
META,+2.12%,10612601,754.79,2025-09-26,34,790.00,Call,-4.66%,11.25,11.55,11.4,61,618,3.38%,-0.310749,0.332358,743.24,-1.53%,28.01%,11.55,16.43%,16.00%,15.29%,N/A
META,+2.12%,10612601,754.79,2025-09-19,27,790.00,Call,-4.66%,8.8,9,8.9,2289,3100,3.38%,-0.280932,0.349147,745.79,-1.19%,25.54%,9,16.12%,15.76%,15.06%,N/A
JNJ,+0.20%,9524300,179.29,2025-09-19,27,180.00,Call,-0.40%,2,2.15,2.08,436,5723,9.35%,-0.470787,0.046459,177.14,-1.20%,45.21%,2.15,16.21%,24.88%,15.02%,N/A
PYPL,+3.48%,9394100,69.9,2025-09-19,27,74.00,Call,-5.87%,0.82,0.86,0.84,131,1108,5.22%,-0.261027,0.035365,69.04,-1.23%,23.57%,0.86,16.63%,15.86%,14.98%,N/A
AMZN,+3.10%,37315301,228.84,2025-09-19,27,237.50,Call,-3.78%,2.62,2.75,2.69,518,1470,2.75%,-0.306823,0.102171,226.09,-1.20%,27.86%,2.75,16.25%,15.48%,14.91%,N/A
LLY,+0.26%,3222700,711.68,2025-09-19,27,750.00,Call,-5.38%,8.25,8.9,8.58,837,3006,8.87%,-0.264544,0.339722,702.78,-1.25%,24.17%,8.9,16.91%,15.67%,14.87%,N/A
HD,+3.79%,5284600,412.79,2025-09-19,27,420.00,Call,-1.75%,4.5,4.75,4.63,343,2451,4.65%,-0.37151,0.138685,408.04,-1.15%,35.06%,4.75,15.56%,14.74%,14.48%,N/A
NFLX,-0.13%,3128100,1204.65,2025-09-19,27,"1,260.00",Call,-4.59%,13.15,13.7,13.43,93,1739,9.04%,-0.27628,0.534249,1190.95,-1.14%,24.98%,13.7,15.37%,14.76%,14.11%,Yes
BRK.B,+0.08%,4205000,489,2025-09-19,27,495.00,Call,-1.23%,5.1,5.35,5.23,132,1508,3.71%,-0.410727,0.152963,483.65,-1.09%,37.03%,5.35,14.79%,14.10%,13.93%,N/A
MSFT,+0.59%,24324102,507.23,2025-09-19,27,520.00,Call,-2.52%,5.35,5.45,5.4,1449,7774,5.80%,-0.335109,0.18487,501.78,-1.07%,30.67%,5.45,14.53%,14.26%,13.91%,N/A
META,+2.12%,10612601,754.79,2025-09-12,20,790.00,Call,-4.66%,6,6.25,6.13,77,327,3.38%,-0.239771,0.364724,748.54,-0.83%,21.95%,6.25,15.11%,14.51%,13.86%,N/A
MA,+1.19%,2389200,598.96,2025-09-19,27,610.00,Call,-1.84%,6.25,6.7,6.48,46,488,7.01%,-0.36951,0.204638,592.26,-1.12%,33.74%,6.7,15.12%,14.11%,13.85%,N/A
MSFT,+0.59%,24324102,507.23,2025-09-26,34,520.00,Call,-2.52%,6.65,6.8,6.73,290,671,5.80%,-0.360831,0.173478,500.43,-1.34%,32.73%,6.8,14.39%,14.07%,13.73%,N/A
CSCO,+0.45%,16830500,67.32,2025-09-19,27,69.00,Call,-2.50%,0.69,0.74,0.72,162,6448,16.62%,-0.328033,0.023387,66.58,-1.10%,30.95%,0.74,14.86%,13.86%,13.52%,N/A
GOOGL,+3.17%,42827000,206.09,2025-09-12,20,220.00,Call,-6.75%,1.63,1.69,1.66,800,1258,25.63%,-0.204726,0.111602,204.4,-0.82%,18.66%,1.69,14.97%,16.29%,13.52%,N/A
GOOGL,+3.17%,42827000,206.09,2025-09-19,27,220.00,Call,-6.75%,2.2,2.25,2.23,5639,39190,25.63%,-0.234599,0.100602,203.84,-1.09%,21.19%,2.25,14.76%,15.81%,13.52%,N/A
JPM,+1.64%,8552800,296.24,2025-09-19,27,305.00,Call,-2.96%,3.05,3.2,3.13,361,3494,8.25%,-0.313055,0.109404,293.04,-1.08%,29.23%,3.2,14.60%,13.92%,13.52%,Yes
MSFT,+0.59%,24324102,507.23,2025-09-12,20,520.00,Call,-2.52%,3.85,3.95,3.9,430,818,5.80%,-0.298341,0.197592,503.28,-0.78%,27.49%,3.95,14.21%,13.85%,13.51%,N/A
GOOGL,+3.17%,42827000,206.09,2025-09-26,34,220.00,Call,-6.75%,2.68,2.77,2.73,1942,1187,25.63%,-0.258747,0.092862,203.32,-1.34%,23.15%,2.77,14.43%,15.05%,13.08%,N/A
JPM,+1.64%,8552800,296.24,2025-10-03,41,305.00,Call,-2.96%,4.45,4.85,4.65,526,5152,8.25%,-0.359798,0.097631,291.39,-1.64%,33.22%,4.85,14.57%,13.37%,12.99%,Yes
META,+2.12%,10612601,754.79,2025-09-19,27,795.00,Call,-5.33%,7.55,7.75,7.65,224,861,3.38%,-0.252691,0.332002,747.04,-1.03%,22.86%,7.75,13.88%,13.52%,12.84%,N/A
HD,+3.79%,5284600,412.79,2025-09-12,20,420.00,Call,-1.75%,2.84,3.6,3.22,96,638,4.65%,-0.333462,0.143051,409.19,-0.87%,31.58%,3.6,15.92%,12.56%,12.34%,N/A
AAPL,+1.27%,42477801,227.76,2025-09-19,27,237.50,Call,-4.28%,2.15,2.23,2.19,1009,1064,15.50%,-0.267797,0.08966,225.53,-0.98%,24.29%,2.23,13.24%,12.76%,12.24%,N/A
AMZN,+3.10%,37315301,228.84,2025-09-26,34,240.00,Call,-4.88%,2.67,2.86,2.76,625,1548,2.75%,-0.280283,0.087326,225.98,-1.25%,24.94%,2.86,13.42%,12.53%,11.94%,N/A
META,+2.12%,10612601,754.79,2025-09-19,27,797.50,Call,-5.66%,6.95,7.2,7.08,676,660,3.38%,-0.237547,0.319391,747.59,-0.95%,21.42%,7.2,12.90%,12.45%,11.78%,N/A
GS,+3.62%,1948800,741.89,2025-09-19,27,775.00,Call,-4.46%,6.7,7.4,7.05,116,328,9.16%,-0.256992,0.28371,734.49,-1.00%,23.73%,7.4,13.48%,19.50%,11.69%,N/A
PYPL,+3.48%,9394100,69.9,2025-09-19,27,75.00,Call,-7.30%,0.64,0.66,0.65,1039,30367,5.22%,-0.210664,0.031444,69.24,-0.94%,18.83%,0.66,12.76%,12.38%,11.54%,N/A
AMZN,+3.10%,37315301,228.84,2025-09-19,27,240.00,Call,-4.88%,2.04,2.09,2.07,5125,31676,2.75%,-0.250406,0.091502,226.75,-0.91%,22.50%,2.09,12.35%,12.05%,11.49%,N/A
META,+2.12%,10612601,754.79,2025-09-26,34,800.00,Call,-5.99%,8.55,8.9,8.73,287,1211,3.38%,-0.255959,0.300088,745.89,-1.18%,22.83%,8.9,12.66%,12.16%,11.47%,N/A
PG,-0.04%,5797300,158.67,2025-09-19,27,162.50,Call,-2.41%,1.35,1.44,1.4,62,607,20.81%,-0.311324,0.047884,157.23,-0.91%,29.43%,1.44,12.27%,11.50%,11.23%,N/A
LLY,+0.26%,3222700,711.68,2025-09-19,27,760.00,Call,-6.79%,6.2,6.85,6.53,98,598,8.87%,-0.216663,0.311089,704.83,-0.96%,19.63%,6.85,13.01%,11.78%,11.03%,N/A
META,+2.12%,10612601,754.79,2025-09-19,27,800.00,Call,-5.99%,6.5,6.65,6.58,4320,9235,3.38%,-0.223832,0.308465,748.14,-0.88%,20.13%,6.65,11.91%,11.64%,10.98%,N/A
V,+1.85%,4973200,350.04,2025-09-19,27,360.00,Call,-2.85%,2.92,3.1,3.01,212,3426,11.41%,-0.299821,0.114449,346.94,-0.89%,27.23%,3.1,11.97%,11.28%,10.97%,N/A
XOM,+1.88%,13586600,111.28,2025-09-26,34,115.00,Call,-3.34%,1.15,1.25,1.2,112,363,4.68%,-0.303068,0.034398,110.03,-1.12%,28.86%,1.25,12.06%,11.09%,10.74%,N/A
XOM,+1.88%,13586600,111.28,2025-09-19,27,115.00,Call,-3.34%,0.91,0.96,0.94,1473,17278,4.68%,-0.272338,0.035628,110.32,-0.86%,26.07%,0.96,11.66%,11.05%,10.70%,N/A
AMZN,+3.10%,37315301,228.84,2025-09-12,20,240.00,Call,-4.88%,1.39,1.48,1.44,1766,2438,2.75%,-0.210756,0.095515,227.36,-0.65%,19.09%,1.48,11.80%,11.09%,10.57%,N/A
GOOGL,+3.17%,42827000,206.09,2025-09-19,27,222.50,Call,-7.96%,1.74,1.79,1.77,424,348,25.63%,-0.19549,0.090563,204.3,-0.87%,17.52%,1.79,11.74%,12.79%,10.57%,N/A
MSFT,+0.59%,24324102,507.23,2025-09-26,34,525.00,Call,-3.50%,5,5.15,5.08,425,479,5.80%,-0.29476,0.155281,502.08,-1.02%,26.39%,5.15,10.90%,10.58%,10.22%,N/A
MSFT,+0.59%,24324102,507.23,2025-09-19,27,525.00,Call,-3.50%,3.85,3.95,3.9,1166,4907,5.80%,-0.265522,0.163256,503.28,-0.78%,24.01%,3.95,10.53%,10.26%,9.91%,N/A
GS,+3.62%,1948800,741.89,2025-09-19,27,780.00,Call,-5.14%,5.65,5.95,5.8,132,1093,9.16%,-0.226164,0.265992,735.94,-0.80%,20.78%,5.95,10.84%,17.58%,9.79%,N/A
MA,+1.19%,2389200,598.96,2025-09-19,27,615.00,Call,-2.68%,4.45,4.75,4.6,525,770,7.01%,-0.295001,0.179344,594.21,-0.79%,26.55%,4.75,10.72%,10.04%,9.78%,N/A
META,+2.12%,10612601,754.79,2025-09-12,20,800.00,Call,-5.99%,4.1,4.3,4.2,485,935,3.38%,-0.179381,0.306412,750.49,-0.57%,16.24%,4.3,10.40%,9.91%,9.35%,N/A
META,+2.12%,10612601,754.79,2025-09-19,27,805.00,Call,-6.65%,5.5,5.7,5.6,151,2206,3.38%,-0.198011,0.286324,749.09,-0.76%,17.71%,5.7,10.21%,9.85%,9.24%,N/A
BRK.B,+0.08%,4205000,489,2025-09-19,27,500.00,Call,-2.25%,3.4,3.6,3.5,456,3919,3.71%,-0.308957,0.134971,485.4,-0.74%,27.29%,3.6,9.95%,9.40%,9.19%,N/A
NFLX,-0.13%,3128100,1204.65,2025-09-19,27,"1,280.00",Call,-6.25%,8.65,9.45,9.05,411,2797,9.04%,-0.206569,0.457898,1195.2,-0.78%,18.42%,9.45,10.60%,9.71%,9.14%,Yes
AAPL,+1.27%,42477801,227.76,2025-09-26,34,240.00,Call,-5.37%,2.02,2.19,2.11,1184,1870,15.50%,-0.238355,0.073495,225.57,-0.96%,21.15%,2.19,10.32%,9.52%,9.04%,N/A
MSFT,+0.59%,24324102,507.23,2025-09-12,20,525.00,Call,-3.50%,2.58,2.67,2.63,341,920,5.80%,-0.221594,0.166287,504.56,-0.53%,20.16%,2.67,9.61%,9.28%,8.97%,N/A
HD,+3.79%,5284600,412.79,2025-09-19,27,425.00,Call,-2.96%,2.81,3.1,2.96,168,576,4.65%,-0.27682,0.121245,409.69,-0.75%,25.84%,3.1,10.15%,9.20%,8.94%,N/A
MS,+2.76%,6759700,148.02,2025-09-19,27,155.00,Call,-4.72%,1.02,1.09,1.06,1060,5554,6.00%,-0.220812,0.04715,146.93,-0.74%,20.67%,1.09,9.95%,9.32%,8.90%,Yes
AAPL,+1.27%,42477801,227.76,2025-09-19,27,240.00,Call,-5.37%,1.56,1.62,1.59,3428,41524,15.50%,-0.211988,0.077878,226.14,-0.71%,19.02%,1.62,9.62%,9.26%,8.79%,N/A
CAT,+4.25%,3785000,435.67,2025-09-19,27,460.00,Call,-5.58%,2.91,3.25,3.08,114,783,6.71%,-0.213625,0.155618,432.42,-0.75%,19.51%,3.25,10.08%,9.03%,8.55%,N/A
AAPL,+1.27%,42477801,227.76,2025-09-12,20,240.00,Call,-5.37%,1.11,1.15,1.13,25237,10189,15.50%,-0.178596,0.083028,226.61,-0.50%,16.18%,1.15,9.21%,8.89%,8.44%,N/A
CSCO,+0.45%,16830500,67.32,2025-09-26,34,70.00,Call,-3.98%,0.55,0.61,0.58,289,514,16.62%,-0.26167,0.018907,66.71,-0.91%,24.24%,0.61,9.73%,8.77%,8.43%,N/A
DIS,+2.28%,7161700,118.86,2025-09-26,34,125.00,Call,-5.17%,0.98,1.08,1.03,131,1302,8.66%,-0.237486,0.036642,117.78,-0.91%,21.60%,1.08,9.75%,8.85%,8.42%,N/A
DIS,+2.28%,7161700,118.86,2025-09-19,27,125.00,Call,-5.17%,0.76,0.82,0.79,1022,30599,8.66%,-0.209052,0.038257,118.04,-0.69%,19.17%,0.82,9.33%,8.64%,8.22%,N/A
JNJ,+0.20%,9524300,179.29,2025-09-19,27,182.50,Call,-1.79%,1.11,1.28,1.2,414,1200,9.35%,-0.309429,0.040146,178.01,-0.71%,29.28%,1.28,9.65%,18.17%,8.22%,N/A
BRK.B,+0.08%,4205000,489,2025-09-12,20,500.00,Call,-2.25%,2.25,2.46,2.36,203,345,3.71%,-0.263183,0.13721,486.54,-0.50%,23.38%,2.46,9.18%,8.40%,8.21%,N/A
AMZN,+3.10%,37315301,228.84,2025-09-19,27,242.50,Call,-5.97%,1.47,1.57,1.52,868,600,2.75%,-0.200823,0.080143,227.27,-0.69%,17.85%,1.57,9.27%,8.68%,8.19%,N/A
META,+2.12%,10612601,754.79,2025-09-19,27,810.00,Call,-7.31%,4.7,4.9,4.8,287,1808,3.38%,-0.175642,0.26663,749.89,-0.65%,15.63%,4.9,8.78%,8.42%,7.84%,N/A
CSCO,+0.45%,16830500,67.32,2025-09-19,27,70.00,Call,-3.98%,0.4,0.43,0.42,3144,42036,16.62%,-0.226623,0.01901,66.89,-0.64%,21.12%,0.43,8.63%,8.03%,7.72%,N/A
XOM,+1.88%,13586600,111.28,2025-09-19,27,116.00,Call,-4.24%,0.66,0.72,0.69,109,409,4.68%,-0.214843,0.030734,110.56,-0.65%,20.46%,0.72,8.75%,8.02%,7.69%,N/A
JPM,+1.64%,8552800,296.24,2025-09-19,27,310.00,Call,-4.64%,1.73,1.84,1.79,533,5215,8.25%,-0.20771,0.085467,294.4,-0.62%,19.10%,1.84,8.40%,7.89%,7.54%,Yes
MSFT,+0.59%,24324102,507.23,2025-09-26,34,530.00,Call,-4.49%,3.7,3.85,3.78,244,468,5.80%,-0.236618,0.136906,503.38,-0.76%,20.92%,3.85,8.15%,7.83%,7.49%,N/A
MSFT,+0.59%,24324102,507.23,2025-09-19,27,530.00,Call,-4.49%,2.77,2.83,2.8,2829,7949,5.80%,-0.205485,0.140262,504.4,-0.56%,18.35%,2.83,7.54%,7.38%,7.07%,N/A
AMZN,+3.10%,37315301,228.84,2025-09-26,34,245.00,Call,-7.06%,1.59,1.68,1.64,587,1403,2.75%,-0.190823,0.069619,227.16,-0.73%,16.62%,1.68,7.88%,7.46%,6.97%,N/A
GS,+3.62%,1948800,741.89,2025-09-19,27,790.00,Call,-6.48%,4.05,4.25,4.15,45,405,9.16%,-0.169959,0.223616,737.64,-0.57%,15.46%,4.25,7.74%,14.67%,6.93%,N/A
MA,+1.19%,2389200,598.96,2025-09-19,27,620.00,Call,-3.51%,3.05,3.3,3.18,453,6384,7.01%,-0.224358,0.149072,595.66,-0.55%,19.85%,3.3,7.45%,6.88%,6.65%,N/A
META,+2.12%,10612601,754.79,2025-09-19,27,815.00,Call,-7.98%,4,4.2,4.1,184,491,3.38%,-0.154804,0.246018,750.59,-0.56%,13.71%,4.2,7.52%,7.16%,6.63%,N/A
CSCO,+0.45%,16830500,67.32,2025-09-12,20,70.00,Call,-3.98%,0.25,0.28,0.27,73,760,16.62%,-0.179194,0.018435,67.04,-0.42%,16.76%,0.28,7.59%,6.78%,6.52%,N/A
NFLX,-0.13%,3128100,1204.65,2025-09-19,27,"1,300.00",Call,-7.92%,6.15,6.5,6.33,355,3205,9.04%,-0.150632,0.377251,1198.15,-0.54%,13.25%,6.5,7.29%,6.90%,6.40%,Yes
AAPL,+1.27%,42477801,227.76,2025-09-19,27,242.50,Call,-6.47%,1.12,1.17,1.15,1061,679,15.50%,-0.16291,0.065212,226.59,-0.51%,14.45%,1.17,6.94%,6.65%,6.24%,N/A
AMZN,+3.10%,37315301,228.84,2025-09-19,27,245.00,Call,-7.06%,1.13,1.17,1.15,11204,22010,2.75%,-0.158728,0.068863,227.67,-0.51%,13.96%,1.17,6.91%,6.68%,6.24%,N/A
V,+1.85%,4973200,350.04,2025-09-19,27,365.00,Call,-4.27%,1.67,1.81,1.74,207,1454,11.41%,-0.200336,0.089237,348.23,-0.52%,17.82%,1.81,6.99%,6.45%,6.19%,N/A
JPM,+1.64%,8552800,296.24,2025-09-12,20,310.00,Call,-4.64%,1.05,1.25,1.15,220,977,8.25%,-0.164606,0.084232,294.99,-0.42%,15.21%,1.25,7.70%,6.47%,6.18%,Yes
MSFT,+0.59%,24324102,507.23,2025-09-12,20,530.00,Call,-4.49%,1.71,1.78,1.75,303,589,5.80%,-0.160912,0.136329,505.45,-0.35%,14.46%,1.78,6.40%,6.15%,5.89%,N/A
BRK.B,+0.08%,4205000,489,2025-09-19,27,505.00,Call,-3.27%,2.17,2.33,2.25,97,3010,3.71%,-0.218893,0.110049,486.67,-0.48%,18.89%,2.33,6.44%,6.00%,5.81%,N/A
PG,-0.04%,5797300,158.67,2025-09-19,27,165.00,Call,-3.99%,0.69,0.76,0.73,273,6024,20.81%,-0.19315,0.035727,157.91,-0.48%,17.99%,0.76,6.48%,5.88%,5.65%,N/A
HD,+3.79%,5284600,412.79,2025-09-19,27,430.00,Call,-4.17%,1.73,1.91,1.82,879,1623,4.65%,-0.190517,0.095314,410.88,-0.46%,17.55%,1.91,6.26%,5.67%,5.44%,N/A
AAPL,+1.27%,42477801,227.76,2025-09-26,34,245.00,Call,-7.57%,1.13,1.17,1.15,1813,3345,15.50%,-0.152617,0.055384,226.59,-0.51%,13.25%,1.17,5.51%,5.33%,4.95%,N/A
MSFT,+0.59%,24324102,507.23,2025-09-19,27,535.00,Call,-5.47%,1.95,2.01,1.98,433,6686,5.80%,-0.156458,0.118003,505.22,-0.40%,13.81%,2.01,5.36%,5.20%,4.93%,N/A
JNJ,+0.20%,9524300,179.29,2025-09-19,27,185.00,Call,-3.18%,0.54,0.69,0.62,244,3453,9.35%,-0.186092,0.030913,178.6,-0.38%,17.36%,0.69,5.20%,13.87%,3.95%,N/A
"Downloaded from Barchart.com as of 08-24-2025 12:57pm CDT"
