Symbol,Price~,"Exp Date",DTE,"Leg1 Strike",Type,Ask1,"Leg2 Strike",Type,Bid2,BE,BE%,"Max Profit","Max Loss","Max Profit%",Risk/Reward,"IV Rank","Profit Prob"
QQQ,571.97,2025-09-19,27,564.00,Call,16.62,574.00,Call,9.9,570.72,-0.22%,3.28,6.72,+48.81%,"2.05 to 1",6.92%,52.0%
QQQ,571.97,2025-09-19,27,564.00,Call,16.62,575.00,Call,9.32,571.3,-0.12%,3.7,7.3,+50.68%,"1.97 to 1",6.92%,51.1%
QQQ,571.97,2025-09-19,27,565.00,Call,15.88,567.00,Call,14.38,566.5,-0.96%,0.5,1.5,+33.33%,"3.00 to 1",6.92%,58.6%
QQQ,571.97,2025-09-19,27,565.00,Call,15.88,568.00,Call,13.7,567.18,-0.84%,0.82,2.18,+37.61%,"2.66 to 1",6.92%,57.6%
QQQ,571.97,2025-09-19,27,565.00,Call,15.88,569.00,Call,13.03,567.85,-0.72%,1.15,2.85,+40.35%,"2.48 to 1",6.92%,56.5%
QQQ,571.97,2025-09-19,27,565.00,Call,15.88,570.00,Call,12.37,568.51,-0.60%,1.49,3.51,+42.45%,"2.36 to 1",6.92%,55.5%
QQQ,571.97,2025-09-19,27,565.00,Call,15.88,571.00,Call,11.72,569.16,-0.49%,1.84,4.16,+44.23%,"2.26 to 1",6.92%,54.4%
QQQ,571.97,2025-09-19,27,565.00,Call,15.88,572.00,Call,11.1,569.78,-0.38%,2.22,4.78,+46.44%,"2.15 to 1",6.92%,53.5%
QQQ,571.97,2025-09-19,27,565.00,Call,15.88,573.00,Call,10.49,570.39,-0.28%,2.61,5.39,+48.42%,"2.07 to 1",6.92%,52.5%
QQQ,571.97,2025-09-19,27,565.00,Call,15.88,574.00,Call,9.9,570.98,-0.17%,3.02,5.98,+50.50%,"1.98 to 1",6.92%,51.6%
QQQ,571.97,2025-09-19,27,565.00,Call,15.88,575.00,Call,9.32,571.56,-0.07%,3.44,6.56,+52.44%,"1.91 to 1",6.92%,50.6%
QQQ,571.97,2025-09-19,27,566.00,Call,15.17,568.00,Call,13.7,567.47,-0.79%,0.53,1.47,+36.05%,"2.77 to 1",6.92%,57.1%
QQQ,571.97,2025-09-19,27,566.00,Call,15.17,569.00,Call,13.03,568.14,-0.67%,0.86,2.14,+40.19%,"2.49 to 1",6.92%,56.1%
QQQ,571.97,2025-09-19,27,566.00,Call,15.17,570.00,Call,12.37,568.8,-0.55%,1.2,2.8,+42.86%,"2.33 to 1",6.92%,55.0%
QQQ,571.97,2025-09-19,27,566.00,Call,15.17,571.00,Call,11.72,569.45,-0.44%,1.55,3.45,+44.93%,"2.23 to 1",6.92%,54.0%
QQQ,571.97,2025-09-19,27,566.00,Call,15.17,572.00,Call,11.1,570.07,-0.33%,1.93,4.07,+47.42%,"2.11 to 1",6.92%,53.0%
QQQ,571.97,2025-09-19,27,566.00,Call,15.17,573.00,Call,10.49,570.68,-0.23%,2.32,4.68,+49.57%,"2.02 to 1",6.92%,52.0%
QQQ,571.97,2025-09-19,27,566.00,Call,15.17,574.00,Call,9.9,571.27,-0.12%,2.73,5.27,+51.80%,"1.93 to 1",6.92%,51.1%
QQQ,571.97,2025-09-19,27,566.00,Call,15.17,575.00,Call,9.32,571.85,-0.02%,3.15,5.85,+53.85%,"1.86 to 1",6.92%,50.2%
QQQ,571.97,2025-09-30,38,565.00,Call,17.6,570.00,Call,14.01,568.59,-0.59%,1.41,3.59,+39.28%,"2.55 to 1",6.92%,54.6%
QQQ,571.97,2025-09-30,38,565.00,Call,17.6,572.00,Call,12.78,569.82,-0.38%,2.18,4.82,+45.23%,"2.21 to 1",6.92%,52.9%
QQQ,571.97,2025-09-30,38,565.00,Call,17.6,573.00,Call,12.16,570.44,-0.27%,2.56,5.44,+47.06%,"2.13 to 1",6.92%,52.1%
QQQ,571.97,2025-09-30,38,565.00,Call,17.6,575.00,Call,10.99,571.61,-0.06%,3.39,6.61,+51.29%,"1.95 to 1",6.92%,50.5%
QQQ,571.97,2025-10-17,55,555.00,Call,28.78,567.00,Call,19.79,563.99,-1.40%,3.01,8.99,+33.48%,"2.99 to 1",6.92%,58.5%
QQQ,571.97,2025-10-17,55,555.00,Call,28.78,568.00,Call,19.1,564.68,-1.27%,3.32,9.68,+34.30%,"2.92 to 1",6.92%,57.8%
QQQ,571.97,2025-10-17,55,555.00,Call,28.78,570.00,Call,17.81,565.97,-1.05%,4.03,10.97,+36.74%,"2.72 to 1",6.92%,56.4%
QQQ,571.97,2025-10-17,55,555.00,Call,28.78,572.00,Call,16.5,567.28,-0.82%,4.72,12.28,+38.44%,"2.60 to 1",6.92%,55.0%
QQQ,571.97,2025-10-17,55,555.00,Call,28.78,574.00,Call,15.33,568.45,-0.62%,5.55,13.45,+41.26%,"2.42 to 1",6.92%,53.8%
QQQ,571.97,2025-10-17,55,555.00,Call,28.78,575.00,Call,14.74,569.04,-0.51%,5.96,14.04,+42.45%,"2.36 to 1",6.92%,53.1%
QQQ,571.97,2025-10-17,55,555.00,Call,28.78,576.00,Call,14.15,569.63,-0.41%,6.37,14.63,+43.54%,"2.30 to 1",6.92%,52.5%
QQQ,571.97,2025-10-17,55,560.00,Call,24.98,567.00,Call,19.79,565.19,-1.19%,1.81,5.19,+34.87%,"2.87 to 1",6.92%,57.3%
QQQ,571.97,2025-10-17,55,560.00,Call,24.98,568.00,Call,19.1,565.88,-1.06%,2.12,5.88,+36.05%,"2.77 to 1",6.92%,56.5%
QQQ,571.97,2025-10-17,55,560.00,Call,24.98,570.00,Call,17.81,567.17,-0.84%,2.83,7.17,+39.47%,"2.53 to 1",6.92%,55.1%
QQQ,571.97,2025-10-17,55,560.00,Call,24.98,572.00,Call,16.5,568.48,-0.61%,3.52,8.48,+41.51%,"2.41 to 1",6.92%,53.7%
QQQ,571.97,2025-10-17,55,560.00,Call,24.98,574.00,Call,15.33,569.65,-0.41%,4.35,9.65,+45.08%,"2.22 to 1",6.92%,52.5%
QQQ,571.97,2025-10-17,55,560.00,Call,24.98,575.00,Call,14.74,570.24,-0.30%,4.76,10.24,+46.48%,"2.15 to 1",6.92%,51.9%
QQQ,571.97,2025-10-17,55,560.00,Call,24.98,576.00,Call,14.15,570.83,-0.20%,5.17,10.83,+47.74%,"2.09 to 1",6.92%,51.2%
QQQ,571.97,2025-10-17,55,565.00,Call,21.37,570.00,Call,17.81,568.56,-0.60%,1.44,3.56,+40.45%,"2.47 to 1",6.92%,53.7%
QQQ,571.97,2025-10-17,55,565.00,Call,21.37,572.00,Call,16.5,569.87,-0.37%,2.13,4.87,+43.74%,"2.29 to 1",6.92%,52.2%
QQQ,571.97,2025-10-17,55,565.00,Call,21.37,574.00,Call,15.33,571.04,-0.16%,2.96,6.04,+49.01%,"2.04 to 1",6.92%,51.0%
QQQ,571.97,2025-10-17,55,565.00,Call,21.37,575.00,Call,14.74,571.63,-0.06%,3.37,6.63,+50.83%,"1.97 to 1",6.92%,50.4%
QQQ,571.97,2025-10-17,55,565.00,Call,21.37,576.00,Call,14.15,572.22,0.04%,3.78,7.22,+52.35%,"1.91 to 1",6.92%,49.7%
SPY,645.31,2025-09-19,27,635.00,Call,16.57,644.00,Call,9.82,641.75,-0.55%,2.25,6.75,+33.33%,"3.00 to 1",6.40%,56.8%
SPY,645.31,2025-09-19,27,635.00,Call,16.57,645.00,Call,9.17,642.4,-0.45%,2.6,7.4,+35.14%,"2.85 to 1",6.40%,55.6%
SPY,645.31,2025-09-19,27,635.00,Call,16.57,646.00,Call,8.54,643.03,-0.35%,2.97,8.03,+36.99%,"2.70 to 1",6.40%,54.4%
SPY,645.31,2025-09-19,27,635.00,Call,16.57,647.00,Call,7.93,643.64,-0.26%,3.36,8.64,+38.89%,"2.57 to 1",6.40%,53.2%
SPY,645.31,2025-09-19,27,636.00,Call,15.77,644.00,Call,9.82,641.95,-0.52%,2.05,5.95,+34.45%,"2.90 to 1",6.40%,56.4%
SPY,645.31,2025-09-19,27,636.00,Call,15.77,645.00,Call,9.17,642.6,-0.42%,2.4,6.6,+36.36%,"2.75 to 1",6.40%,55.2%
SPY,645.31,2025-09-19,27,636.00,Call,15.77,646.00,Call,8.54,643.23,-0.32%,2.77,7.23,+38.31%,"2.61 to 1",6.40%,54.0%
SPY,645.31,2025-09-19,27,636.00,Call,15.77,647.00,Call,7.93,643.84,-0.23%,3.16,7.84,+40.31%,"2.48 to 1",6.40%,52.8%
SPY,645.31,2025-09-19,27,637.00,Call,14.98,643.00,Call,10.5,641.48,-0.59%,1.52,4.48,+33.93%,"2.95 to 1",6.40%,57.3%
SPY,645.31,2025-09-19,27,637.00,Call,14.98,644.00,Call,9.82,642.16,-0.49%,1.84,5.16,+35.66%,"2.80 to 1",6.40%,56.0%
SPY,645.31,2025-09-19,27,637.00,Call,14.98,645.00,Call,9.17,642.81,-0.39%,2.19,5.81,+37.69%,"2.65 to 1",6.40%,54.8%
SPY,645.31,2025-09-19,27,637.00,Call,14.98,646.00,Call,8.54,643.44,-0.29%,2.56,6.44,+39.75%,"2.52 to 1",6.40%,53.6%
SPY,645.31,2025-09-19,27,637.00,Call,14.98,647.00,Call,7.93,644.05,-0.20%,2.95,7.05,+41.84%,"2.39 to 1",6.40%,52.4%
SPY,645.31,2025-10-17,55,630.00,Call,25.03,645.00,Call,13.97,641.06,-0.66%,3.94,11.06,+35.62%,"2.81 to 1",6.40%,55.5%
SPY,645.31,2025-10-17,55,635.00,Call,21.12,640.00,Call,17.38,638.74,-1.02%,1.26,3.74,+33.69%,"2.97 to 1",6.40%,58.5%
SPY,645.31,2025-10-17,55,635.00,Call,21.12,645.00,Call,13.97,642.15,-0.49%,2.85,7.15,+39.86%,"2.51 to 1",6.40%,54.1%
SPY,645.31,2025-09-30,38,630.00,Call,22.09,648.00,Call,8.61,643.48,-0.28%,4.52,13.48,+33.53%,"2.98 to 1",6.40%,53.1%
SPY,645.31,2025-09-30,38,635.00,Call,17.71,643.00,Call,11.76,640.95,-0.68%,2.05,5.95,+34.45%,"2.90 to 1",6.40%,57.2%
SPY,645.31,2025-09-30,38,635.00,Call,17.71,644.00,Call,11.09,641.62,-0.57%,2.38,6.62,+35.95%,"2.78 to 1",6.40%,56.1%
SPY,645.31,2025-09-30,38,635.00,Call,17.71,645.00,Call,10.44,642.27,-0.47%,2.73,7.27,+37.55%,"2.66 to 1",6.40%,55.1%
SPY,645.31,2025-09-30,38,635.00,Call,17.71,646.00,Call,9.81,642.9,-0.37%,3.1,7.9,+39.24%,"2.55 to 1",6.40%,54.0%
SPY,645.31,2025-09-30,38,635.00,Call,17.71,647.00,Call,9.2,643.51,-0.28%,3.49,8.51,+41.01%,"2.44 to 1",6.40%,53.0%
SPY,645.31,2025-09-30,38,635.00,Call,17.71,648.00,Call,8.61,644.1,-0.19%,3.9,9.1,+42.86%,"2.33 to 1",6.40%,52.0%
SPY,645.31,2025-09-30,38,637.00,Call,16.15,642.00,Call,12.44,640.71,-0.71%,1.29,3.71,+34.77%,"2.88 to 1",6.40%,57.6%
SPY,645.31,2025-09-30,38,637.00,Call,16.15,643.00,Call,11.76,641.39,-0.61%,1.61,4.39,+36.67%,"2.73 to 1",6.40%,56.5%
SPY,645.31,2025-09-30,38,637.00,Call,16.15,644.00,Call,11.09,642.06,-0.50%,1.94,5.06,+38.34%,"2.61 to 1",6.40%,55.4%
SPY,645.31,2025-09-30,38,637.00,Call,16.15,645.00,Call,10.44,642.71,-0.40%,2.29,5.71,+40.11%,"2.49 to 1",6.40%,54.3%
SPY,645.31,2025-09-30,38,637.00,Call,16.15,646.00,Call,9.81,643.34,-0.31%,2.66,6.34,+41.96%,"2.38 to 1",6.40%,53.3%
SPY,645.31,2025-09-30,38,637.00,Call,16.15,647.00,Call,9.2,643.95,-0.21%,3.05,6.95,+43.88%,"2.28 to 1",6.40%,52.3%
SPY,645.31,2025-09-30,38,637.00,Call,16.15,648.00,Call,8.61,644.54,-0.12%,3.46,7.54,+45.89%,"2.18 to 1",6.40%,51.3%
SPY,645.31,2025-09-30,38,638.00,Call,15.39,642.00,Call,12.44,640.95,-0.68%,1.05,2.95,+35.59%,"2.81 to 1",6.40%,57.2%
SPY,645.31,2025-09-30,38,638.00,Call,15.39,643.00,Call,11.76,641.63,-0.57%,1.37,3.63,+37.74%,"2.65 to 1",6.40%,56.1%
SPY,645.31,2025-09-30,38,638.00,Call,15.39,644.00,Call,11.09,642.3,-0.47%,1.7,4.3,+39.53%,"2.53 to 1",6.40%,55.0%
SPY,645.31,2025-09-30,38,638.00,Call,15.39,645.00,Call,10.44,642.95,-0.37%,2.05,4.95,+41.41%,"2.41 to 1",6.40%,53.9%
SPY,645.31,2025-09-30,38,638.00,Call,15.39,646.00,Call,9.81,643.58,-0.27%,2.42,5.58,+43.37%,"2.31 to 1",6.40%,52.9%
SPY,645.31,2025-09-30,38,638.00,Call,15.39,647.00,Call,9.2,644.19,-0.17%,2.81,6.19,+45.40%,"2.20 to 1",6.40%,51.9%
SPY,645.31,2025-09-30,38,638.00,Call,15.39,648.00,Call,8.61,644.78,-0.08%,3.22,6.78,+47.49%,"2.11 to 1",6.40%,50.9%
SPY,645.31,2025-09-12,20,635.00,Call,15.35,645.00,Call,7.89,642.46,-0.44%,2.54,7.46,+34.05%,"2.94 to 1",6.40%,56.6%
SPY,645.31,2025-09-12,20,635.00,Call,15.35,646.00,Call,7.26,643.09,-0.34%,2.91,8.09,+35.97%,"2.78 to 1",6.40%,55.2%
SPY,645.31,2025-09-12,20,635.00,Call,15.35,647.00,Call,6.66,643.69,-0.25%,3.31,8.69,+38.09%,"2.63 to 1",6.40%,53.8%
SPY,645.31,2025-09-12,20,637.00,Call,13.74,644.00,Call,8.55,642.19,-0.48%,1.81,5.19,+34.87%,"2.87 to 1",6.40%,57.2%
SPY,645.31,2025-09-12,20,637.00,Call,13.74,645.00,Call,7.89,642.85,-0.38%,2.15,5.85,+36.75%,"2.72 to 1",6.40%,55.7%
SPY,645.31,2025-09-12,20,637.00,Call,13.74,646.00,Call,7.26,643.48,-0.28%,2.52,6.48,+38.89%,"2.57 to 1",6.40%,54.2%
SPY,645.31,2025-09-12,20,637.00,Call,13.74,647.00,Call,6.66,644.08,-0.19%,2.92,7.08,+41.24%,"2.42 to 1",6.40%,52.9%
SPY,645.31,2025-09-12,20,638.00,Call,12.95,643.00,Call,9.22,641.73,-0.55%,1.27,3.73,+34.05%,"2.94 to 1",6.40%,58.3%
SPY,645.31,2025-09-12,20,638.00,Call,12.95,644.00,Call,8.55,642.4,-0.45%,1.6,4.4,+36.36%,"2.75 to 1",6.40%,56.7%
SPY,645.31,2025-09-12,20,638.00,Call,12.95,645.00,Call,7.89,643.06,-0.35%,1.94,5.06,+38.34%,"2.61 to 1",6.40%,55.2%
SPY,645.31,2025-09-12,20,638.00,Call,12.95,646.00,Call,7.26,643.69,-0.25%,2.31,5.69,+40.60%,"2.46 to 1",6.40%,53.8%
SPY,645.31,2025-09-12,20,638.00,Call,12.95,647.00,Call,6.66,644.29,-0.16%,2.71,6.29,+43.08%,"2.32 to 1",6.40%,52.4%
TLT,87.05,2025-09-19,27,85.00,Call,2.53,87.00,Call,1.18,86.35,-0.80%,0.65,1.35,+48.15%,"2.08 to 1",2.17%,59.6%
TLT,87.05,2025-09-19,27,86.00,Call,1.79,87.00,Call,1.18,86.61,-0.51%,0.39,0.61,+63.93%,"1.56 to 1",2.17%,56.0%
TLT,87.05,2025-10-17,55,85.00,Call,2.97,86.00,Call,2.27,85.7,-1.55%,0.3,0.7,+42.86%,"2.33 to 1",2.17%,62.5%
TLT,87.05,2025-10-17,55,85.00,Call,2.97,87.00,Call,1.71,86.26,-0.91%,0.74,1.26,+58.73%,"1.70 to 1",2.17%,57.4%
TLT,87.05,2025-10-17,55,86.00,Call,2.3,87.00,Call,1.71,86.59,-0.53%,0.41,0.59,+69.49%,"1.44 to 1",2.17%,54.3%
TLT,87.05,2025-09-12,20,86.00,Call,1.6,86.50,Call,1.25,86.35,-0.80%,0.15,0.35,+42.86%,"2.33 to 1",2.17%,61.2%
TLT,87.05,2025-09-12,20,86.00,Call,1.6,87.00,Call,0.98,86.62,-0.49%,0.38,0.62,+61.29%,"1.63 to 1",2.17%,56.9%
"Downloaded from Barchart.com as of 08-24-2025 01:29pm CDT"
