Symbol,Price~,"Exp Date",DTE,Strike,Type,Moneyness,Bid,"BE (Bid)","%BE (Bid)",Volume,"Open Int","IV Rank",Delta,Return,"Ann Rtn","Ptnl Rtn","Profit Prob"
NVDA,174.6,2025-10-10,42,185.00,Call,-5.96%,4.1,170.5,-2.35%,624,1143,6.86%,-0.337624,2.4%,20.9%,8.5%,58.3%
NVO,56.29,2025-09-26,28,57.00,Call,-1.26%,2.08,54.21,-3.70%,72,411,25.86%,-0.477922,3.8%,50.0%,5.1%,63.6%
NVO,56.29,2025-09-26,28,60.00,Call,-6.59%,1.09,55.2,-1.94%,92,846,25.86%,-0.301503,2.0%,25.7%,8.7%,57.1%
NVO,56.29,2025-09-19,21,56.00,Call,+0.52%,2.17,54.12,-3.86%,133,1413,25.86%,-0.542656,3.5%,60.4%,3.5%,66.7%
NVO,56.29,2025-09-19,21,57.00,Call,-1.26%,1.71,54.58,-3.04%,42,1658,25.86%,-0.465396,3.1%,54.5%,4.4%,63.3%
NVO,56.29,2025-09-19,21,58.00,Call,-3.04%,1.32,54.97,-2.34%,109,1207,25.86%,-0.391189,2.4%,41.7%,5.5%,60.2%
NVO,56.29,2025-09-19,21,59.00,Call,-4.81%,1.01,55.28,-1.79%,3043,973,25.86%,-0.326126,1.8%,31.8%,6.7%,57.7%
NVO,56.29,2025-09-19,21,60.00,Call,-6.59%,0.77,55.52,-1.37%,393,10288,25.86%,-0.263322,1.4%,24.1%,8.1%,55.9%
PANW,190.99,2025-09-26,28,200.00,Call,-4.72%,2.35,188.64,-1.23%,147,1428,4.95%,-0.287462,1.2%,16.2%,6.0%,56.9%
PANW,190.99,2025-09-19,21,192.50,Call,-0.79%,4.15,186.84,-2.17%,106,1261,4.95%,-0.479226,2.2%,38.6%,3.0%,63.9%
PANW,190.99,2025-09-19,21,195.00,Call,-2.10%,3.1,187.89,-1.62%,325,7558,4.95%,-0.395537,1.6%,28.7%,3.8%,60.6%
PANW,190.99,2025-09-19,21,200.00,Call,-4.72%,1.68,189.31,-0.88%,449,8455,4.95%,-0.251885,0.9%,15.4%,5.6%,55.7%
PG,157.26,2025-09-19,21,157.50,Call,-0.15%,2.51,154.75,-1.60%,272,735,22.62%,-0.489353,1.6%,28.2%,1.8%,64.5%
PG,157.26,2025-09-19,21,160.00,Call,-1.74%,1.44,155.82,-0.92%,684,8134,22.62%,-0.34338,0.9%,16.1%,2.7%,58.7%
PG,157.26,2025-09-19,21,162.50,Call,-3.33%,0.73,156.53,-0.46%,50,1703,22.62%,-0.212848,0.5%,8.1%,3.8%,54.5%
PG,157.26,2025-09-26,28,165.00,Call,-4.92%,0.55,156.71,-0.35%,27,668,22.62%,-0.156566,0.4%,4.6%,5.3%,53.0%
PLTR,156.68,2025-10-03,35,157.50,Call,-0.52%,9.45,147.23,-6.03%,104,475,14.58%,-0.532654,6.4%,66.9%,7.0%,66.0%
PLTR,156.68,2025-10-03,35,160.00,Call,-2.12%,8.25,148.43,-5.27%,128,860,14.58%,-0.490538,5.6%,58.0%,7.8%,64.1%
PLTR,156.68,2025-10-03,35,165.00,Call,-5.31%,6.25,150.43,-3.99%,2156,677,14.58%,-0.408978,4.2%,43.3%,9.7%,60.7%
PLTR,156.68,2025-09-26,28,157.50,Call,-0.52%,8.25,148.43,-5.27%,243,1211,14.58%,-0.526668,5.6%,72.5%,6.1%,65.7%
PLTR,156.68,2025-09-26,28,160.00,Call,-2.12%,7.05,149.63,-4.50%,214,2839,14.58%,-0.478868,4.7%,61.4%,6.9%,63.6%
PLTR,156.68,2025-09-26,28,162.50,Call,-3.71%,6,150.68,-3.83%,183,1023,14.58%,-0.431729,4.0%,51.9%,7.8%,61.7%
PLTR,156.68,2025-09-26,28,165.00,Call,-5.31%,5.1,151.58,-3.26%,196,1383,14.58%,-0.385889,3.4%,43.9%,8.9%,60.0%
PLTR,156.68,2025-09-26,28,167.50,Call,-6.91%,4.3,152.38,-2.74%,123,751,14.58%,-0.341904,2.8%,36.8%,9.9%,58.5%
PLTR,156.68,2025-09-19,21,157.50,Call,-0.52%,7,149.68,-4.47%,322,1281,14.58%,-0.519967,4.7%,81.3%,5.2%,65.5%
PLTR,156.68,2025-09-19,21,160.00,Call,-2.12%,5.8,150.88,-3.70%,1749,11478,14.58%,-0.463902,3.8%,66.8%,6.0%,63.1%
PLTR,156.68,2025-09-19,21,162.50,Call,-3.71%,4.8,151.88,-3.06%,126,2175,14.58%,-0.407797,3.2%,54.9%,7.0%,61.0%
PLTR,156.68,2025-09-19,21,165.00,Call,-5.31%,3.95,152.73,-2.52%,1183,14987,14.58%,-0.35674,2.6%,45.0%,8.0%,59.0%
PLTR,156.68,2025-09-19,21,167.50,Call,-6.91%,3.2,153.48,-2.04%,215,3788,14.58%,-0.308999,2.1%,36.2%,9.1%,57.3%
PYPL,70.39,2025-09-26,28,75.00,Call,-6.55%,0.71,69.68,-1.01%,41,346,4.73%,-0.231058,1.0%,13.3%,7.6%,55.1%
PYPL,70.39,2025-10-03,35,72.00,Call,-2.29%,1.84,68.55,-2.61%,91,1284,4.73%,-0.430733,2.7%,28.0%,5.0%,61.7%
PYPL,70.39,2025-09-19,21,72.00,Call,-2.29%,1.24,69.15,-1.76%,48,394,4.73%,-0.389013,1.8%,31.2%,4.1%,60.4%
PYPL,70.39,2025-09-19,21,72.50,Call,-3.00%,1.06,69.33,-1.51%,884,11880,4.73%,-0.350471,1.5%,26.6%,4.6%,58.9%
PYPL,70.39,2025-09-19,21,73.00,Call,-3.71%,0.92,69.47,-1.31%,31,486,4.73%,-0.313943,1.3%,23.0%,5.1%,57.7%
PYPL,70.39,2025-09-19,21,74.00,Call,-5.13%,0.67,69.72,-0.95%,65,1278,4.73%,-0.248232,1.0%,16.7%,6.1%,55.6%
PYPL,70.39,2025-09-19,21,75.00,Call,-6.55%,0.5,69.89,-0.71%,162,31003,4.73%,-0.194796,0.7%,12.4%,7.3%,54.1%
RTX,159.06,2025-09-26,28,160.00,Call,-0.59%,3.2,155.86,-2.01%,31,373,11.12%,-0.48691,2.1%,26.8%,2.7%,64.4%
RTX,159.06,2025-09-19,21,160.00,Call,-0.59%,2.62,156.44,-1.65%,87,4354,11.12%,-0.476583,1.7%,29.1%,2.3%,64.0%
RTX,159.06,2025-09-19,21,165.00,Call,-3.73%,0.9,158.16,-0.57%,96,2436,11.12%,-0.228355,0.6%,9.9%,4.3%,55.0%
V,352.01,2025-09-19,21,352.50,Call,-0.14%,6.15,345.86,-1.75%,63,382,11.56%,-0.51316,1.8%,30.9%,1.9%,65.5%
V,352.01,2025-09-19,21,355.00,Call,-0.85%,4.85,347.16,-1.38%,31,2305,11.56%,-0.447456,1.4%,24.3%,2.3%,62.7%
V,352.01,2025-09-19,21,360.00,Call,-2.27%,2.91,349.1,-0.83%,513,3416,11.56%,-0.317121,0.8%,14.5%,3.1%,57.9%
V,352.01,2025-09-19,21,365.00,Call,-3.69%,1.61,350.4,-0.46%,25,2141,11.56%,-0.207132,0.5%,8.0%,4.2%,54.4%
XOM,114.38,2025-09-26,28,115.00,Call,-0.54%,2.2,112.18,-1.92%,490,495,3.32%,-0.47636,2.0%,25.6%,2.5%,64.1%
XOM,114.38,2025-09-19,21,114.00,Call,+0.33%,2.38,112,-2.08%,128,1834,3.32%,-0.542474,1.8%,31.0%,1.8%,67.0%
XOM,114.38,2025-09-19,21,115.00,Call,-0.54%,1.83,112.55,-1.60%,965,18053,3.32%,-0.468979,1.6%,28.3%,2.2%,63.4%
XOM,114.38,2025-09-19,21,116.00,Call,-1.42%,1.37,113.01,-1.20%,1385,696,3.32%,-0.39103,1.2%,21.1%,2.6%,60.6%
XOM,114.38,2025-09-19,21,117.00,Call,-2.29%,0.99,113.39,-0.87%,49,444,3.32%,-0.315671,0.9%,15.2%,3.2%,57.9%
XOM,114.38,2025-09-19,21,118.00,Call,-3.16%,0.69,113.69,-0.60%,47,309,3.32%,-0.247641,0.6%,10.5%,3.8%,55.6%
"Downloaded from Barchart.com as of 08-29-2025 12:33pm CDT"
